   98.67978       26.28572       6.222541    	25
   98.67978       27.52381       6.154349    	25
   98.67978       28.00000       6.274159    	25
   98.77528       22.47619       6.412251    	25
   98.77528       24.19048       6.455022    	25
   98.77528       24.28572       6.443548    	25
   98.77528       24.38095       6.402616    	25
   98.77528       24.57143       6.334988    	25
   98.77528       24.66667       6.338716    	25
   98.77528       24.76191       6.356979    	25
   98.77528       24.85714       6.352586    	25
   98.77528       24.95238       6.295447    	25
   98.77528       25.04762       6.206172    	25
   98.77528       25.14286       6.128964    	25
   98.77528       25.23810       6.154648    	25
   98.77528       25.52381       6.298296    	25
   98.77528       26.00000       6.395163    	25
   98.77528       26.09524       6.364717    	25
   98.77528       27.52381       6.142874    	25
   98.77528       27.61905       6.184455    	25
   98.77528       27.90476       6.316853    	25
   98.77528       28.85714       6.086035    	25
   98.77528       28.95238       6.083089    	25
   98.77528       29.04762       6.085369    	25
   98.87079       23.71429       6.436582    	25
   98.87079       24.28572       6.442396    	25
   98.87079       24.38095       6.398472    	25
   98.87079       24.47619       6.352455    	25
   98.87079       24.57143       6.323570    	25
   98.87079       24.85714       6.344576    	25
   98.87079       24.95238       6.316448    	25
   98.87079       25.04762       6.256467    	25
   98.87079       25.14286       6.192602    	25
   98.87079       25.52381       6.310477    	25
   98.87079       25.61905       6.341332    	25
   98.87079       26.00000       6.397460    	25
   98.87079       26.09524       6.363027    	25
   98.87079       26.19048       6.293493    	25
   98.87079       27.52381       6.146007    	25
   98.87079       27.61905       6.194665    	25
   98.87079       27.90476       6.339888    	25
   98.96629       23.04762       6.453754    	25
   98.96629       23.14286       6.465554    	25
   98.96629       23.23810       6.473334    	25
   98.96629       23.33333       6.480680    	25
   98.96629       23.52381       6.480635    	25
   98.96629       23.61905       6.479583    	25
   98.96629       23.71429       6.466695    	25
   98.96629       23.80952       6.463265    	25
   98.96629       23.90476       6.475148    	25
   98.96629       24.00000       6.474824    	25
   98.96629       24.09524       6.460792    	25
   98.96629       24.19048       6.442892    	25
   98.96629       24.28572       6.412680    	25
   98.96629       24.95238       6.352701    	25
   98.96629       25.04762       6.331244    	25
   98.96629       25.14286       6.294573    	25
   98.96629       25.52381       6.316399    	25
   98.96629       25.61905       6.356193    	25
   98.96629       26.00000       6.379960    	25
   98.96629       26.09524       6.332112    	25
   98.96629       27.71429       6.283254    	25
   98.96629       27.90476       6.384821    	25
   98.96629       28.28572       6.270690    	25
   98.96629       28.38095       6.284492    	25
   98.96629       28.57143       6.246262    	25
   98.96629       28.95238       6.084240    	25
   98.96629       29.04762       6.080816    	25
   99.06180       23.04762       6.488848    	25
   99.06180       23.14286       6.502525    	25
   99.06180       23.23810       6.511283    	25
   99.06180       23.33333       6.495237    	25
   99.06180       23.42857       6.487096    	25
   99.06180       23.52381       6.487404    	25
   99.06180       23.61905       6.492298    	25
   99.06180       23.71429       6.490453    	25
   99.06180       23.80952       6.497795    	25
   99.06180       23.90476       6.514781    	25
   99.06180       24.00000       6.513905    	25
   99.06180       24.09524       6.485599    	25
   99.06180       24.19048       6.442438    	25
   99.06180       24.28572       6.391431    	25
   99.06180       24.38095       6.342963    	25
   99.06180       24.47619       6.306008    	25
   99.06180       24.57143       6.286613    	25
   99.06180       24.66667       6.286049    	25
   99.06180       24.76191       6.312865    	25
   99.06180       24.85714       6.356915    	25
   99.06180       24.95238       6.395338    	25
   99.06180       25.04762       6.401776    	25
   99.06180       25.14286       6.384054    	25
   99.06180       25.33333       6.306778    	25
   99.06180       25.52381       6.299396    	25
   99.06180       25.61905       6.334949    	25
   99.06180       25.71429       6.364356    	25
   99.06180       25.80952       6.390082    	25
   99.06180       25.90476       6.407679    	25
   99.06180       26.00000       6.386309    	25
   99.06180       26.09524       6.328426    	25
   99.06180       27.90476       6.438143    	25
   99.06180       28.00000       6.437376    	25
   99.06180       28.28572       6.372385    	25
   99.06180       28.38095       6.391155    	25
   99.06180       28.47619       6.392433    	25
   99.06180       28.57143       6.330752    	25
   99.06180       28.95238       6.083515    	25
   99.06180       29.04762       6.069223    	25
   99.15730       22.85714       6.484904    	25
   99.15730       23.04762       6.514208    	25
   99.15730       23.14286       6.502127    	25
   99.15730       23.23810       6.513937    	25
   99.15730       23.33333       6.501607    	25
   99.15730       23.42857       6.486127    	25
   99.15730       23.52381       6.478987    	25
   99.15730       23.61905       6.487353    	25
   99.15730       23.71429       6.509414    	25
   99.15730       23.80952       6.540026    	25
   99.15730       23.90476       6.566112    	25
   99.15730       24.00000       6.566878    	25
   99.15730       24.09524       6.528707    	25
   99.15730       24.19048       6.464403    	25
   99.15730       24.28572       6.392996    	25
   99.15730       24.38095       6.329915    	25
   99.15730       24.47619       6.286779    	25
   99.15730       24.57143       6.265172    	25
   99.15730       24.66667       6.270332    	25
   99.15730       24.76191       6.300802    	25
   99.15730       24.85714       6.371864    	25
   99.15730       24.95238       6.431894    	25
   99.15730       25.04762       6.451568    	25
   99.15730       25.33333       6.358174    	25
   99.15730       25.52381       6.277823    	25
   99.15730       25.61905       6.297835    	25
   99.15730       25.71429       6.336770    	25
   99.15730       25.80952       6.375368    	25
   99.15730       25.90476       6.407113    	25
   99.15730       26.00000       6.399620    	25
   99.15730       26.09524       6.354812    	25
   99.15730       27.80952       6.357063    	25
   99.15730       27.90476       6.449037    	25
   99.15730       28.00000       6.480960    	25
   99.15730       28.19048       6.473622    	25
   99.15730       28.28572       6.487119    	25
   99.15730       28.38095       6.497415    	25
   99.15730       28.47619       6.486591    	25
   99.15730       28.57143       6.408108    	25
   99.25281       22.38095       6.507392    	25
   99.25281       22.85714       6.506347    	25
   99.25281       23.04762       6.519799    	25
   99.25281       23.14286       6.528039    	25
   99.25281       23.23810       6.526962    	25
   99.25281       23.33333       6.513916    	25
   99.25281       23.42857       6.493149    	25
   99.25281       23.52381       6.478033    	25
   99.25281       23.71429       6.534193    	25
   99.25281       23.80952       6.590605    	25
   99.25281       23.90476       6.631616    	25
   99.25281       24.00000       6.636856    	25
   99.25281       24.09524       6.585684    	25
   99.25281       24.19048       6.495999    	25
   99.25281       24.28572       6.402369    	25
   99.25281       24.38095       6.323967    	25
   99.25281       24.47619       6.273403    	25
   99.25281       24.57143       6.245819    	25
   99.25281       24.66667       6.249959    	25
   99.25281       24.76191       6.290135    	25
   99.25281       24.85714       6.363665    	25
   99.25281       24.95238       6.429044    	25
   99.25281       25.04762       6.473611    	25
   99.25281       25.33333       6.398140    	25
   99.25281       25.42857       6.335141    	25
   99.25281       25.52381       6.291940    	25
   99.25281       25.61905       6.297956    	25
   99.25281       26.09524       6.404465    	25
   99.25281       27.80952       6.319076    	25
   99.25281       27.90476       6.424770    	25
   99.25281       28.00000       6.502234    	25
   99.25281       28.09524       6.552327    	25
   99.25281       28.19048       6.586555    	25
   99.25281       28.38095       6.608961    	25
   99.25281       28.47619       6.582564    	25
   99.34831       22.38095       6.544298    	25
   99.34831       22.47619       6.583434    	25
   99.34831       22.85714       6.511134    	25
   99.34831       22.95238       6.507706    	25
   99.34831       23.04762       6.512265    	25
   99.34831       23.14286       6.515681    	25
   99.34831       23.23810       6.518117    	25
   99.34831       23.33333       6.518768    	25
   99.34831       23.42857       6.497503    	25
   99.34831       23.52381       6.476262    	25
   99.34831       23.61905       6.488952    	25
   99.34831       23.71429       6.543421    	25
   99.34831       23.80952       6.615188    	25
   99.34831       23.90476       6.673083    	25
   99.34831       24.00000       6.685458    	25
   99.34831       24.09524       6.617573    	25
   99.34831       24.19048       6.502276    	25
   99.34831       24.28572       6.393759    	25
   99.34831       24.38095       6.313062    	25
   99.34831       24.47619       6.262312    	25
   99.34831       24.57143       6.230392    	25
   99.34831       24.66667       6.221024    	25
   99.34831       24.76191       6.255188    	25
   99.34831       24.85714       6.325082    	25
   99.34831       24.95238       6.408765    	25
   99.34831       25.04762       6.455031    	25
   99.34831       25.14286       6.460001    	25
   99.34831       25.23810       6.441753    	25
   99.34831       25.33333       6.404581    	25
   99.34831       25.52381       6.331622    	25
   99.34831       25.61905       6.338638    	25
   99.34831       26.09524       6.458425    	25
   99.34831       26.19048       6.403225    	25
   99.34831       26.38095       6.276112    	25
   99.34831       26.47619       6.236682    	25
   99.34831       27.61905       6.171806    	25
   99.34831       27.71429       6.205851    	25
   99.34831       27.80952       6.282759    	25
   99.34831       27.90476       6.400953    	25
   99.34831       28.00000       6.524623    	25
   99.34831       28.09524       6.622593    	25
   99.34831       28.19048       6.677693    	25
   99.34831       28.28572       6.700847    	25
   99.34831       28.38095       6.708664    	25
   99.34831       28.47619       6.673577    	25
   99.34831       28.57143       6.555144    	25
   99.44382       22.57143       6.618702    	25
   99.44382       22.66667       6.578420    	25
   99.44382       22.85714       6.502050    	25
   99.44382       22.95238       6.494757    	25
   99.44382       23.14286       6.490398    	25
   99.44382       23.23810       6.484419    	25
   99.44382       23.33333       6.480664    	25
   99.44382       23.42857       6.468238    	25
   99.44382       23.52381       6.459588    	25
   99.44382       23.61905       6.468829    	25
   99.44382       23.71429       6.514402    	25
   99.44382       23.80952       6.583709    	25
   99.44382       23.90476       6.647761    	25
   99.44382       24.00000       6.662288    	25
   99.44382       24.09524       6.589079    	25
   99.44382       24.19048       6.471493    	25
   99.44382       24.28572       6.367720    	25
   99.44382       24.38095       6.299233    	25
   99.44382       24.47619       6.257022    	25
   99.44382       24.57143       6.225508    	25
   99.44382       24.66667       6.214805    	25
   99.44382       24.76191       6.242413    	25
   99.44382       24.85714       6.291901    	25
   99.44382       24.95238       6.355703    	25
   99.44382       25.04762       6.398808    	25
   99.44382       25.14286       6.406652    	25
   99.44382       25.23810       6.395803    	25
   99.44382       25.61905       6.396415    	25
   99.44382       26.19048       6.431766    	25
   99.44382       26.28572       6.365361    	25
   99.44382       26.38095       6.304348    	25
   99.44382       26.47619       6.248359    	25
   99.44382       27.71429       6.209202    	25
   99.44382       27.80952       6.268878    	25
   99.44382       27.90476       6.386943    	25
   99.44382       28.00000       6.532006    	25
   99.44382       28.09524       6.650143    	25
   99.44382       28.19048       6.714241    	25
   99.44382       28.28572       6.737076    	25
   99.44382       28.38095       6.734784    	25
   99.44382       28.47619       6.702487    	25
   99.44382       28.57143       6.582477    	25
   99.44382       28.66667       6.415335    	25
   99.53933       22.57143       6.596196    	25
   99.53933       22.66667       6.562904    	25
   99.53933       22.95238       6.471087    	25
   99.53933       23.04762       6.467955    	25
   99.53933       23.14286       6.453490    	25
   99.53933       23.23810       6.436730    	25
   99.53933       23.33333       6.426209    	25
   99.53933       23.42857       6.415936    	25
   99.53933       23.52381       6.412921    	25
   99.53933       23.61905       6.429662    	25
   99.53933       23.71429       6.469226    	25
   99.53933       23.80952       6.518033    	25
   99.53933       23.90476       6.562554    	25
   99.53933       24.00000       6.567647    	25
   99.53933       24.09524       6.510506    	25
   99.53933       24.19048       6.422029    	25
   99.53933       24.28572       6.342413    	25
   99.53933       24.38095       6.287685    	25
   99.53933       24.47619       6.261441    	25
   99.53933       24.57143       6.245803    	25
   99.53933       24.66667       6.240812    	25
   99.53933       24.76191       6.256556    	25
   99.53933       24.85714       6.278214    	25
   99.53933       24.95238       6.310487    	25
   99.53933       25.04762       6.334398    	25
   99.53933       25.14286       6.331487    	25
   99.53933       25.23810       6.320381    	25
   99.53933       25.33333       6.324671    	25
   99.53933       25.42857       6.348786    	25
   99.53933       25.52381       6.392057    	25
   99.53933       25.61905       6.441954    	25
   99.53933       25.71429       6.472865    	25
   99.53933       25.80952       6.509556    	25
   99.53933       25.90476       6.562622    	25
   99.53933       26.00000       6.583021    	25
   99.53933       26.09524       6.532055    	25
   99.53933       26.19048       6.459443    	25
   99.53933       26.28572       6.387469    	25
   99.53933       26.38095       6.317804    	25
   99.53933       26.47619       6.256781    	25
   99.53933       26.57143       6.223038    	25
   99.53933       26.66667       6.224408    	25
   99.53933       26.76191       6.263515    	25
   99.53933       26.85714       6.303579    	25
   99.53933       26.95238       6.285460    	25
   99.53933       27.52381       6.270816    	25
   99.53933       27.61905       6.259846    	25
   99.53933       27.71429       6.250849    	25
   99.53933       27.80952       6.288755    	25
   99.53933       28.00000       6.522024    	25
   99.53933       28.09524       6.629510    	25
   99.53933       28.19048       6.676643    	25
   99.53933       28.28572       6.690744    	25
   99.53933       28.38095       6.687638    	25
   99.53933       28.47619       6.660362    	25
   99.53933       28.57143       6.558470    	25
   99.53933       28.85714       6.204344    	25
   99.63483       22.57143       6.540207    	25
   99.63483       22.66667       6.520443    	25
   99.63483       23.04762       6.423588    	25
   99.63483       23.14286       6.405952    	25
   99.63483       23.23810       6.388113    	25
   99.63483       23.33333       6.376175    	25
   99.63483       23.42857       6.368700    	25
   99.63483       23.52381       6.368863    	25
   99.63483       23.61905       6.382459    	25
   99.63483       23.71429       6.412213    	25
   99.63483       23.80952       6.420314    	25
   99.63483       23.90476       6.463990    	25
   99.63483       24.00000       6.470871    	25
   99.63483       24.09524       6.431046    	25
   99.63483       24.19048       6.369629    	25
   99.63483       24.28572       6.314964    	25
   99.63483       24.38095       6.280709    	25
   99.63483       24.47619       6.269702    	25
   99.63483       24.57143       6.273381    	25
   99.63483       24.66667       6.273471    	25
   99.63483       24.76191       6.270746    	25
   99.63483       24.85714       6.266065    	25
   99.63483       24.95238       6.268248    	25
   99.63483       25.04762       6.263386    	25
   99.63483       25.14286       6.247539    	25
   99.63483       25.23810       6.242611    	25
   99.63483       25.33333       6.268556    	25
   99.63483       25.42857       6.323040    	25
   99.63483       25.52381       6.397428    	25
   99.63483       25.61905       6.468239    	25
   99.63483       25.71429       6.513036    	25
   99.63483       25.80952       6.557939    	25
   99.63483       25.90476       6.615434    	25
   99.63483       26.00000       6.638333    	25
   99.63483       26.09524       6.568668    	25
   99.63483       26.19048       6.470820    	25
   99.63483       26.28572       6.391748    	25
   99.63483       26.38095       6.320780    	25
   99.63483       26.47619       6.259995    	25
   99.63483       26.57143       6.227894    	25
   99.63483       26.66667       6.231236    	25
   99.63483       26.76191       6.274546    	25
   99.63483       26.85714       6.323712    	25
   99.63483       26.95238       6.304889    	25
   99.63483       27.52381       6.342788    	25
   99.63483       28.09524       6.551536    	25
   99.63483       28.19048       6.575738    	25
   99.63483       28.28572       6.585993    	25
   99.63483       28.38095       6.594930    	25
   99.63483       28.47619       6.580947    	25
   99.63483       28.57143       6.510261    	25
   99.63483       28.66667       6.407748    	25
   99.73034       21.90476       6.483716    	25
   99.73034       22.00000       6.469321    	25
   99.73034       22.57143       6.468876    	25
   99.73034       22.66667       6.463272    	25
   99.73034       22.76191       6.443422    	25
   99.73034       22.85714       6.415552    	25
   99.73034       23.04762       6.375419    	25
   99.73034       23.14286       6.360727    	25
   99.73034       23.23810       6.347716    	25
   99.73034       23.33333       6.338995    	25
   99.73034       23.42857       6.335820    	25
   99.73034       23.52381       6.339244    	25
   99.73034       23.61905       6.351965    	25
   99.73034       23.71429       6.374431    	25
   99.73034       23.80952       6.395097    	25
   99.73034       23.90476       6.416806    	25
   99.73034       24.00000       6.412785    	25
   99.73034       24.09524       6.376390    	25
   99.73034       24.19048       6.336602    	25
   99.73034       24.28572       6.297063    	25
   99.73034       24.38095       6.269903    	25
   99.73034       24.47619       6.261402    	25
   99.73034       24.57143       6.274575    	25
   99.73034       24.66667       6.281546    	25
   99.73034       24.76191       6.270943    	25
   99.73034       24.85714       6.249217    	25
   99.73034       24.95238       6.230792    	25
   99.73034       25.04762       6.206074    	25
   99.73034       25.14286       6.181464    	25
   99.73034       25.33333       6.231999    	25
   99.73034       25.42857       6.309667    	25
   99.73034       25.52381       6.406496    	25
   99.73034       25.61905       6.496663    	25
   99.73034       25.71429       6.545641    	25
   99.73034       25.80952       6.588524    	25
   99.73034       25.90476       6.620206    	25
   99.73034       26.00000       6.615114    	25
   99.73034       26.09524       6.540068    	25
   99.73034       26.19048       6.449602    	25
   99.73034       26.28572       6.383278    	25
   99.73034       26.38095       6.320295    	25
   99.73034       26.47619       6.262684    	25
   99.73034       26.57143       6.231426    	25
   99.73034       26.66667       6.230673    	25
   99.73034       26.76191       6.259751    	25
   99.73034       27.52381       6.388062    	25
   99.73034       28.09524       6.455193    	25
   99.73034       28.19048       6.463613    	25
   99.73034       28.28572       6.473825    	25
   99.73034       28.38095       6.487993    	25
   99.73034       28.47619       6.491279    	25
   99.73034       28.57143       6.464717    	25
   99.73034       28.66667       6.409787    	25
   99.73034       29.14286       6.199704    	25
   99.73034       29.23810       6.156207    	25
   99.82584       21.90476       6.519378    	25
   99.82584       22.00000       6.497087    	25
   99.82584       22.19048       6.418281    	25
   99.82584       22.28572       6.404732    	25
   99.82584       22.38095       6.399613    	25
   99.82584       22.47619       6.402847    	25
   99.82584       22.57143       6.408206    	25
   99.82584       22.66667       6.407762    	25
   99.82584       22.76191       6.398261    	25
   99.82584       22.85714       6.378448    	25
   99.82584       22.95238       6.355774    	25
   99.82584       23.04762       6.338935    	25
   99.82584       23.14286       6.326631    	25
   99.82584       23.23810       6.318057    	25
   99.82584       23.33333       6.314573    	25
   99.82584       23.42857       6.316737    	25
   99.82584       23.52381       6.324453    	25
   99.82584       23.61905       6.338885    	25
   99.82584       23.71429       6.361434    	25
   99.82584       23.80952       6.393841    	25
   99.82584       23.90476       6.406211    	25
   99.82584       24.00000       6.405195    	25
   99.82584       24.09524       6.368898    	25
   99.82584       24.19048       6.332308    	25
   99.82584       24.28572       6.296128    	25
   99.82584       24.38095       6.264845    	25
   99.82584       24.47619       6.245893    	25
   99.82584       24.57143       6.252221    	25
   99.82584       24.66667       6.263700    	25
   99.82584       24.76191       6.257455    	25
   99.82584       24.85714       6.232908    	25
   99.82584       24.95238       6.209361    	25
   99.82584       25.04762       6.183563    	25
   99.82584       25.14286       6.165400    	25
   99.82584       25.23810       6.178590    	25
   99.82584       25.33333       6.232537    	25
   99.82584       25.42857       6.322274    	25
   99.82584       25.52381       6.435131    	25
   99.82584       25.61905       6.530779    	25
   99.82584       25.71429       6.582909    	25
   99.82584       25.80952       6.593365    	25
   99.82584       25.90476       6.588941    	25
   99.82584       26.00000       6.545841    	25
   99.82584       26.09524       6.474355    	25
   99.82584       26.19048       6.414935    	25
   99.82584       26.28572       6.378294    	25
   99.82584       26.38095       6.328528    	25
   99.82584       26.47619       6.271875    	25
   99.82584       26.57143       6.240059    	25
   99.82584       26.66667       6.235836    	25
   99.82584       26.76191       6.247619    	25
   99.82584       27.52381       6.388578    	25
   99.82584       27.90476       6.385834    	25
   99.82584       28.00000       6.397589    	25
   99.82584       28.09524       6.381775    	25
   99.82584       28.28572       6.366220    	25
   99.82584       28.38095       6.375089    	25
   99.82584       28.57143       6.406757    	25
   99.82584       28.66667       6.400048    	25
   99.82584       29.14286       6.226959    	25
   99.82584       29.23810       6.169401    	25
   99.92135       21.61905       6.444915    	25
   99.92135       21.80952       6.490815    	25
   99.92135       21.90476       6.511345    	25
   99.92135       22.00000       6.485572    	25
   99.92135       22.28572       6.391138    	25
   99.92135       22.38095       6.378858    	25
   99.92135       22.47619       6.375028    	25
   99.92135       22.57143       6.369959    	25
   99.92135       22.66667       6.363450    	25
   99.92135       22.76191       6.358084    	25
   99.92135       22.85714       6.343557    	25
   99.92135       22.95238       6.323871    	25
   99.92135       23.04762       6.308713    	25
   99.92135       23.14286       6.298290    	25
   99.92135       23.23810       6.294100    	25
   99.92135       23.33333       6.296453    	25
   99.92135       23.42857       6.305833    	25
   99.92135       23.52381       6.319809    	25
   99.92135       23.61905       6.341555    	25
   99.92135       23.71429       6.371183    	25
   99.92135       23.80952       6.403975    	25
   99.92135       23.90476       6.415924    	25
   99.92135       24.00000       6.416249    	25
   99.92135       24.09524       6.384394    	25
   99.92135       24.19048       6.352868    	25
   99.92135       24.28572       6.318079    	25
   99.92135       24.38095       6.284521    	25
   99.92135       24.47619       6.257833    	25
   99.92135       24.57143       6.251177    	25
   99.92135       24.66667       6.256758    	25
   99.92135       24.76191       6.250791    	25
   99.92135       24.85714       6.226883    	25
   99.92135       24.95238       6.205722    	25
   99.92135       25.04762       6.188883    	25
   99.92135       25.14286       6.183280    	25
   99.92135       25.23810       6.203117    	25
   99.92135       25.33333       6.253938    	25
   99.92135       25.42857       6.339951    	25
   99.92135       25.52381       6.449355    	25
   99.92135       25.61905       6.547708    	25
   99.92135       25.71429       6.580344    	25
   99.92135       25.80952       6.557304    	25
   99.92135       25.90476       6.508241    	25
   99.92135       26.00000       6.457823    	25
   99.92135       26.09524       6.399601    	25
   99.92135       26.19048       6.370431    	25
   99.92135       26.28572       6.357197    	25
   99.92135       26.38095       6.324250    	25
   99.92135       26.47619       6.279775    	25
   99.92135       26.66667       6.261529    	25
   99.92135       26.76191       6.258482    	25
   99.92135       26.85714       6.237208    	25
   99.92135       26.95238       6.221203    	25
   99.92135       27.04762       6.224132    	25
   99.92135       27.52381       6.375834    	25
   99.92135       27.61905       6.385738    	25
   99.92135       27.71429       6.358078    	25
   99.92135       27.80952       6.337151    	25
   99.92135       27.90476       6.371625    	25
   99.92135       28.00000       6.377974    	25
   99.92135       28.09524       6.334170    	25
   99.92135       28.19048       6.294528    	25
   99.92135       29.14286       6.262008    	25
   99.92135       29.42857       6.073971    	25
   99.92135       29.52381       6.047669    	25
   100.0169       21.61905       6.430849    	25
   100.0169       21.80952       6.451031    	25
   100.0169       21.90476       6.459733    	25
   100.0169       22.00000       6.440964    	25
   100.0169       22.19048       6.391139    	25
   100.0169       22.28572       6.381276    	25
   100.0169       22.38095       6.372043    	25
   100.0169       22.47619       6.362199    	25
   100.0169       22.57143       6.348078    	25
   100.0169       22.66667       6.333277    	25
   100.0169       22.76191       6.318877    	25
   100.0169       22.85714       6.305231    	25
   100.0169       22.95238       6.290673    	25
   100.0169       23.04762       6.279376    	25
   100.0169       23.14286       6.274561    	25
   100.0169       23.23810       6.277594    	25
   100.0169       23.33333       6.288013    	25
   100.0169       23.42857       6.307840    	25
   100.0169       23.52381       6.334390    	25
   100.0169       23.61905       6.358068    	25
   100.0169       23.71429       6.380519    	25
   100.0169       23.80952       6.405037    	25
   100.0169       23.90476       6.421721    	25
   100.0169       24.00000       6.433559    	25
   100.0169       24.09524       6.421428    	25
   100.0169       24.19048       6.399698    	25
   100.0169       24.28572       6.362072    	25
   100.0169       24.38095       6.324775    	25
   100.0169       24.47619       6.298218    	25
